Timestamp,Open,High,Low,Close,Volume,Volumema
1481245200,186,186,184.5,186,24890770,26287930.5
1481504400,186,187,184,185,18817930,24827197.5
1481590800,186.5,186.5,184.5,186,23610590,24331301
1481677200,186.5,187.5,185.5,187.5,16594970,23418211
1481763600,185,187.5,184.5,187,22819940,23436607
1481850000,185.5,187,185,185,36005940,24112482.5
1482109200,184,184.5,182.5,182.5,20553360,24359017
1482195600,181,182.5,180,182.5,24160410,24185631.5
1482282000,181,182,180,180,29710180,24563610
1482368400,180,180.5,179,179,26292270,25128235
1482454800,179,180,178.5,178.5,22977890,25770636
1482714000,179,180,179,179.5,5694358,25099032.9
1482800400,180,180.5,179.5,180,8276087,24291605.25
1482886800,181,182,180.5,182,21243130,23369347.75
1482973200,180,181.5,180,180,30211760,24183768.75
1483059600,181,182.5,180,181.5,36629380,23322169.25
1483405200,181.5,183.5,181,183,22646780,22993481.25
1483491600,183,184,181.5,183,24382370,22846156.75
1483578000,182,183.5,181.5,183.5,20994560,23189471.75
1483664400,184,184.5,183.5,184,22462810,22948774.25
1483923600,184,185,183,184,18583790,22633425.25
1484010000,184.5,185.5,183.5,184,20217310,22703394.25
1484096400,185,185,181.5,182,29127170,22979223.25
1484182800,182.5,185.5,182.5,184.5,41163500,24207649.75
1484269200,180.5,182.5,180.5,181.5,52370360,25685170.75
1484528400,180,180.5,179,179.5,30778050,25423776.25
1484614800,180.5,181,179.5,181,13171420,25054679.25
1484701200,180.5,181,179.5,181,23710640,25032190.75
1484787600,179.5,181,179.5,180.5,24639610,24778662.25
1484874000,181,181.5,180.5,181,23446570,24636377.25
1485133200,182.5,185,182.5,185,37023060,25338635.75
1485219600,185,186.5,184.5,185.5,55056240,27806729.85
1485997200,188,188.5,184,184.5,94121780,32099014.5
1486083600,186,186,183.5,184.5,29536650,32513690.5
1486342800,184.5,185.5,184,184.5,24808830,32243544
1486429200,183.5,185,183,184.5,23639990,31594074.5
1486515600,183.5,184.5,183,183.5,29183270,31920899
1486602000,184,185.5,183.5,184,18994790,31651520
1486688400,184.5,185.5,184,185.5,34771380,32340361
1486947600,186.5,188,186.5,187.5,25155820,32475011.5
1487034000,189,190,187.5,187.5,45723940,33832019
1487120400,187,189.5,186.5,189,39380270,34790167
1487206800,190,190.5,188,189,27045090,34686063
1487293200,190,190.5,189,189.5,20407880,33648282
1487552400,190,190.5,189.5,190,13280400,31693784
1487638800,190,190,188.5,190,31178530,31713808
1487725200,190.5,191,188.5,188.5,25703910,32340432.5
1487811600,188,189.5,187,188.5,35746620,32942231.5
1487898000,187.5,190.5,187.5,189,22790020,32849752
1488330000,188.5,188.5,186,186,46212270,33988037
1488416400,188,188.5,185,186,40003670,34137067.5
1488502800,184.5,185,184,184,28213610,32794936
1488762000,184,184.5,183.5,183.5,12548330,28716263.5
1488848400,184,185.5,184,185.5,18836390,28181250.5
1488934800,186,188,185.5,187,31812080,28531413
1489021200,185.5,186,184,184.5,28500470,28774437
1489107600,184,184.5,183,183.5,20066300,28318588.5
1489366800,185,186.5,185,186.5,10505360,27894117
1489453200,188,188,186,186,22262220,27268659
1489539600,185.5,187,185.5,186.5,14147170,26718226.5
1489626000,188,190,188,190,31533960,26008727.5
1489712400,189.5,191.5,189,191.5,33807820,25730105
1489971600,191.5,191.5,189.5,191.5,16244620,25190081.5
1490058000,192,195,191.5,195,32320230,25785699
1490144400,192.5,193.5,191.5,193.5,27432560,26493307
1490230800,192,193.5,192,193.5,18494300,25859095.5
1490317200,192,193,192,192.5,17564200,25452110
1490576400,194.5,194.5,192,193,29269000,25128229
1490662800,195,195,192.5,194.5,38285320,25902994
1490749200,194.5,194.5,191,191.5,33399400,25262350.5
1490835600,192.5,193,190.5,191.5,28321970,24678265.5
1490922000,191,192,189,189,33651900,24950180
1491354000,189.5,193,189.5,193,43774410,26511484
1491440400,193,193,191,191.5,16192040,26379266.5
1491526800,192,192,188.5,191,18925100,25734917.5
1491786000,191,191.5,189.5,190,17040750,25161931.5
1491872400,190,191,189,191,8457922,24581512.6
1491958800,190.5,191.5,190,191,17302050,24921347.1
1492045200,189.5,192,189.5,191.5,14796170,24548044.6
1492131600,189.5,189.5,188,189,30719590,25376665.6
1492390800,189,189,187.5,187.5,17111520,24655543.6
1492477200,188,189.5,187.5,188,25076770,24218991.1
1492563600,187.5,187.5,186.5,186.5,30491200,24931320.1
1492650000,186.5,188,186.5,187,21503490,24390483.1
1492736400,187.5,190,187.5,190,17384230,23888066.6
1492995600,191,191.5,188.5,190,19330680,23929885.6
1493082000,190.5,192,189.5,192,31952890,24649320.1
1493168400,192,192,190.5,191,29931970,24682468.6
1493254800,192,193,190.5,193,27957930,24166099.1
1493341200,193.5,194.5,193,194.5,34881020,24240180.1
1493686800,198.5,199,195.5,196.5,44154960,25031829.6
1493773200,198,198.5,197,198,25760960,24637282.6
1493859600,198.5,199,197,198,22117080,23554416.1
1493946000,197,198.5,197,197.5,17064360,23598032.1
1494205200,199,202.5,199,202.5,36634010,24483477.6
1494291600,205.5,207,203.5,203.5,48161320,26039506.1
1494378000,204,206,204,205.5,28375760,27035398
1494464400,204.5,208.5,204,207.5,43818100,28361200.5
1494550800,205,207,205,206,25065050,28874644.5
1494810000,204,206,204,206,25720330,28624681.5
1494896400,205,205,203.5,204.5,33261670,29432189
1494982800,203,204,203,204,21606380,29258669.5
1495069200,202.5,204,201.5,203.5,22490220,28858620.5
1495155600,203.5,204.5,202.5,203,16517110,28609301.5
1495414800,203.5,205,203,205,13767710,28428475.5
1495501200,205,207,204.5,205,20020300,28462956.5
1495587600,205,206,205,205.5,13406720,27535648
1495674000,206,207,205.5,207,22369750,27157537
1495760400,205,207,205,207,32556730,27387477
1496192400,206.5,207,203,203,67510150,29018933.5
1496278800,205,207,204.5,207,27623650,28192368
1496365200,208.5,209,207.5,209,22627320,28035686
1496624400,209.5,212,209,212,21549160,28007290
1496710800,210.5,211.5,210.5,210.5,14949030,27901523.5
1496797200,212,212.5,210,211.5,29549330,27547289.5
1496883600,212,213,211.5,213,18482250,26063336
1496970000,214.5,215,212,212,31821160,26235606
1497229200,207,210,207,207.5,58287750,26959088.5
1497315600,207,208.5,206.5,208,43603300,27886001
1497402000,208.5,209.5,206,207,36323900,28416179.5
1497488400,207.5,208,207,208,17764460,27641319
1497574800,207.5,212,207,211.5,32856540,28203827
1497834000,211,213,210.5,213,15670570,27862844.5
1497920400,215,218,214.5,216.5,28684100,28471194
1498006800,216,217,214.5,215.5,44826480,30024132.5
1498093200,217,218,216.5,218,24227650,30234500
1498179600,218,218.5,217,217,39686090,31548468.5
1498438800,212,215,212,215,58748800,33367421
1498525200,214,214,211,211.5,43304790,33904824
1498611600,209.5,210,208,208.5,48612920,32959962.5
1498698000,210.5,210.5,208.5,210,26049230,32881241.5
1498784400,206.5,208.5,206.5,208.5,30894980,33294624.5
1499043600,207.5,209,207,209,19066610,33170497
1499130000,208,208.5,207,207,21160270,33481059
1499216400,207,208.5,206.5,208.5,23302030,33168694
1499302800,208,208.5,207,207.5,15260730,33007618
1499389200,207,207.5,205.5,206,20680710,32450595.5
1499648400,206.5,207,206,206,13318530,30202134.5
1499734800,208,212,207.5,212,33304980,29687218.5
1499821200,211,212.5,210.5,210.5,26459730,29194010
1499907600,212,216,211.5,214.5,50136850,30812629.5
1499994000,213,214.5,212,213,22364170,30288011
1500253200,215,215.5,211.5,213,21400130,30574489
1500339600,213,214,212,214,18633450,30071956.5
1500426000,212.5,215,212.5,214.5,20661380,28863701.5
1500512400,215,215.5,214,215.5,20795770,28692107.5
1500598800,214,215,213.5,214,15062140,27460910
1500858000,213.5,214.5,213,214.5,20002700,25523605
1500944400,214,214.5,213.5,214,13368200,24026775.5
1501030800,215,215,212.5,213,14710560,22331657.5
1501117200,213.5,216,213.5,215.5,23041020,22181247
1501203600,213,214,212.5,213,19741130,21623554.5
1501462800,211.5,214.5,211.5,214.5,20012310,21670839.5
1501549200,212.5,214,212,212,19729000,21599276
1501635600,214,216,214,216,27353040,21801826.5
1501722000,213,214,212.5,213.5,25710400,22324310
1501808400,213.5,214,212.5,213,21857420,22383145.5
1502067600,213.5,216.5,213.5,216,21594980,22796968
1502154000,217.5,219,216,217.5,25152800,22389359
1502240400,215,215.5,213.5,214.5,28072450,22469995
1502326800,215.5,215.5,212.5,214,26300050,21278155
1502413200,211,213.5,210.5,212.5,41439130,22231903
1502672400,213.5,214,210,211,29334620,22628627.5
1502758800,213,214.5,213,214,13535920,22373751
1502845200,214.5,214.5,211,213,25195990,22600481.5
1502931600,213.5,214,213,214,8353232,21978354.6
1503018000,212,213,211,212.5,13728530,21911674.1
1503277200,212.5,213,211.5,211.5,11882500,21505664.1
1503363600,213.5,214.5,213,214.5,14211420,21547825.1
1503450000,215.5,216,214,215.5,11589920,21391793.1
1503536400,216,217,215.5,217,15224840,21000984.1
1503622800,217.5,217.5,216,217.5,10125390,20520197.1
1503882000,215,216.5,215,216,15236160,20281389.6
1503968400,216,216,215,216,16160160,20102947.6
1504054800,216,218,216,217.5,19674310,19719011.1
1504141200,217.5,218,215.5,216.5,26434200,19755201.1
1504227600,215,217.5,215,216.5,17805410,19552600.6
1504486800,216.5,218,215.5,217.5,15023190,19224011.1
1504573200,218,218,216.5,218,17357350,18834238.6
1504659600,216.5,218,216,217,16012660,18231249.1
1504746000,218,218.5,216,217,19135540,17873023.6
1504832400,217,218,216.5,218,25512050,17076669.6
1505091600,219,219.5,216.5,217,19026890,16561283.1
1505178000,219,219.5,217.5,219,21588320,16963903.1
1505264400,217.5,219,217.5,218,17555540,16581880.6
1505350800,218.5,219,217.5,218.5,18315570,17079997.5
1505437200,218.5,219,217,218.5,44551100,18621126
1505696400,219,220,218,219.5,17654710,18909736.5
1505782800,221.5,221.5,220,221.5,23410230,19369677
1505869200,221,222,220,221.5,20320240,19806193
1505955600,221,223,220,221,18645570,19977229.5
1506042000,221.5,222,218.5,218.5,21557370,20548828.5
1506301200,217.5,218.5,217,217,16876290,20630835
1506387600,217.5,218,214,214,23070900,20976372
1506474000,217.5,217.5,215,215,22590510,21122182
1506560400,215,216,213.5,214,31616060,21381275
1506646800,216,217.5,215.5,216.5,21380710,21560040
1506906000,219.5,220.5,218.5,220.5,28003550,22209058
1506992400,219,223,219,222.5,36679940,23175187.5
1507165200,222,225.5,222,224.5,23349940,23542051.5
1507251600,225,225.5,223.5,224.5,15642520,23367400.5
1507683600,226.5,233.5,226.5,233,63667560,25275176
1507770000,235,237.5,234.5,237.5,42390190,26443341
1507856400,237.5,237.5,234.5,237.5,23145070,26521178.5
1508115600,237.5,238,236,238,19964070,26641605
1508202000,238,238,235,235.5,17652300,26608441.5
1508288400,239.5,239.5,237,237.5,28886850,25825229
1508374800,239.5,241.5,239,239,23481780,26116582.5
1508461200,238,239.5,237.5,237.5,24722040,26182173
1508720400,239,240,238.5,239,15772560,25954789
1508806800,240,240,238,238,14975090,25771265
1508893200,238.5,239,237.5,238,16880190,25537406
1508979600,237,238,236,236,12959720,25341577.5
1509066000,237.5,240,237.5,239,17773540,25076709.5
1509325200,242,245,241.5,243,27784990,25336433.5
1509411600,243.5,245,241.5,243,22582010,24884731
1509498000,243.5,245,241.5,242.5,20389050,24835148
1509584400,242,242.5,240.5,241,15810340,24225487.5
1509670800,240.5,241,238.5,239,16528680,23217924.5
1509930000,243.5,244,239,239.5,21029420,23101898.5
1510016400,242,244,241.5,244,20200260,23329785.5
1510102800,243,243.5,242,242.5,14129100,20852862.5
1510189200,240.5,243,240,241,20313950,19749050.5
1510275600,240,242,239.5,240.5,14121300,19297862
1510534800,240,241.5,239.5,239.5,12087860,18904051.5
1510621200,241,241,239,240,16880180,18865445.5
1510707600,239,239.5,236,237.5,28720310,18857118.5
1510794000,238,240,237.5,238,16487170,18507388
1510880400,240.5,242.5,240.5,241.5,18676830,18205127.5
1511139600,241,241.5,238,238.5,16265270,18229763
1511226000,240,243,239.5,243,20513020,18506659.5
1511312400,244.5,244.5,242,242,26626430,18993971.5
1511398800,242,243.5,241.5,242.5,9346763,18813323.65
1511485200,242,244.5,241.5,244,11154450,18482369.15
1511744400,240,240,237,237,32247320,18705485.65
1511830800,234.5,235,233,234,44803180,19816544.15
1511917200,235,236,234.5,234.5,25762800,20085231.65
1512003600,226.5,230.5,226,226,109231800,24756304.65
1512090000,228.5,233.5,227.5,231,37446270,25802184.15
1512349200,232.5,234.5,231,234,21635030,25832464.65
1512435600,231,231,228.5,229.5,29664770,26305690.15
1512522000,228,229.5,226.5,227,32371690,27217819.65
1512608400,226.5,226.5,222.5,226.5,41343900,28269317.15
1512694800,231,231,224.5,227,37959260,29461215.15
1512954000,228.5,229,227,227.5,20649610,29889302.65
1513040400,229.5,229.5,225,227.5,21796580,30135122.65
1513126800,227.5,228,226.5,227,17920330,29595123.65
1513213200,228,230.5,227.5,230.5,17193310,29630430.65
1513299600,228.5,230,226.5,230,42625780,30827878.15
1513558800,227,228,226.5,227,14564660,30742847.65
1513645200,226.5,228.5,224,225,25714130,31002903.15
1513731600,225,225.5,223.5,224.5,26289330,30986048.15
1513818000,226.5,227,224.5,225,18558160,31446618
1513904400,225,227.5,224,227.5,19036480,31840719.5
1514163600,228,229.5,226.5,228.5,4579675,30457337.25
1514250000,229,229,225,226,13755840,28904970.25
1514336400,225,226,225,225,12515250,28242592.75
1514422800,226.5,228,225,226,24304370,23996221.25
1514509200,227.5,230,226.5,229.5,25007440,23374279.75
1514854800,231.5,232.5,231,232.5,18055270,23195291.75
1514941200,236,238,235.5,237,29308090,23177457.75
1515027600,240,240,236.5,239.5,29096610,23013703.75
1515114000,240,240,238,240,22438260,22068421.75
1515373200,242,242.5,240.5,242,20233690,21182143.25
1515459600,242,242,239.5,242,19043120,21101818.75
1515546000,241.5,242,236,236.5,23631220,21193550.75
1515632400,235,236,232.5,235,30446340,21819851.25
1515718800,234.5,238,233.5,237,21513290,22035850.25
1516064400,240,240.5,238,240.5,21691630,20989142.75
1516150800,240.5,243,239,242,38046120,22163215.75
1516237200,245,250,245,248.5,49896950,23372356.75
1516323600,253.5,255.5,251.5,255.5,50549290,24585354.75
1516582800,257.5,262,257,261.5,43400510,25827472.25
1516669200,262.5,266,262.5,266,33527440,26552020.25
1516755600,263,263,256.5,258,41874810,28416777
1516842000,258,264,256.5,258,44643760,29961173
1516928400,256.5,257.5,253.5,255,39555520,31313186.5
1517187600,259,261.5,255,258.5,30071230,31601529.5
1517274000,256,257.5,252.5,253,36860590,32194187
1517360400,253,257.5,252,255,44136810,33498264
1517446800,257.5,261,257,259.5,30559457,33560832.35
1517533200,259,260,255,259.5,25707560,33391379.85
1517792400,251,254.5,250.5,253,45594379,34549185.8
1517878800,242.5,243.5,234,239,102409048,38657953.7
1517965200,245,245.5,239.5,240,80063178,41708956.6
1518051600,239.5,242,238,238.5,30989550,42076873.1
1518138000,230,233,228.5,232.5,65735265,43841319.35
1518397200,235.5,237.5,235,236.5,35635236,44547416.65
1519174800,244.5,244.5,242,242.5,71504174,47038043.85
1519261200,244,244,239,239.5,39239993,47097737.5
1519347600,241,245,241,245,26985776,45952178.8
1519606800,247,247.5,245,246.5,35901810,45219804.8
1519693200,250.5,250.5,246,246,40818119,45090685.25
1519866000,244,245,242,243,39719984,45400312.45
1519952400,240,241,238.5,240,35139170,45063530.45
1520211600,242.5,243,240.5,241.5,27337846,44198234.75
1520298000,245.5,250,245.5,250,34890780,43964997.75
1520384400,248,248.5,246,247,30391219,43980997.2
1520470800,249.5,251.5,249,249.5,20645694,43170252.4
1520557200,250,251,248.5,250.5,19831063,41954965.05
1520816400,252,255,251.5,254,24492615,41651622.95
1520902800,255.5,259,255,259,33756883,42054089.1
1520989200,256.5,257.5,255.5,257,23772838,40963012.05
1521075600,258,258,255,255,19396493,36812384.3
1521162000,253,256,249.5,255,62929326,35955691.7
1521421200,252.5,255.5,251,255,21440766,35478252.5
1521507600,253,254,251.5,253,21840151,33283496.8
1521594000,255,255,251,252.5,28976737,32950571.85
1521680400,254.5,254.5,249.5,251.5,27000668,30725396.55
1521766800,245,247,244,245,52498390,31388316.4
1522026000,241.5,244.5,241.5,243.5,36987945,31888424.85
1522112400,248,251,247,251,31008260,31643747.35
1522198800,247.5,248,244,245,29637411,31084711.95
1522285200,243,247,242.5,244,36165345,30906980
1522371600,247.5,249.5,246,246,16996346,29999838.8
1522630800,248.5,249,245,246.5,17696003,29517746.65
1522717200,243,244.5,242,244,35813944,29563904.85
1523235600,248,248,243.5,245,34694824,29779085.1
1523322000,244.5,249,243.5,245.5,25156994,30004650.1
1523408400,246.5,248.5,246.5,248,21607935,30093493.7
1523494800,248.5,248.5,244,245,20409657,29889345.8
1523581200,246,246,244,244.5,19742548,29188629.05
1523840400,243,244,242,243.5,18350139,28917494.1
1523926800,243,243.5,237.5,238,42756389,30085488.9
1524013200,239.5,241.5,236.5,238,42500048,29064025
1524099600,242,244.5,241,244.5,31901989,29587086.15
1524186000,228,231.5,228,229,128452087,34917682.95
1524445200,226.5,227.5,225,226.5,71009975,37019344.85
1524531600,225,227.5,225,227,40967892,37717706.05
1524618000,225.5,226,224,225,46771110,37431342.05
1524704400,225,225.5,221,222,48023557,37983122.65
1524790800,225,225.5,221,223.5,34174459,38141432.6
1525050000,224.5,228,222.5,227,28500789,38084601.5
1525222800,227,227.5,222.5,223,38167942,38184731.35
1525309200,221,222.5,220,220.5,31690731,38919450.6
1525395600,221,224,220.5,223,27208722,39395086.55
1525654800,225,225.5,221.5,223.5,23268759,38767827.3
1525741200,224,228.5,223.5,228,40324763,39049324.25
1525827600,228.5,232,228.5,229.5,33778934,39480421.25
1525914000,231,231.5,229,229.5,27530377,39776543.35
1526000400,232,234,230.5,233,30693910,40290756
1526259600,234.5,234.5,232.5,233,19921437,40299700.45
1526346000,233.5,234,229.5,230.5,23771769,40570781.95
1526432400,229.5,230.5,228.5,230.5,14409556,39153440.3
1526518800,231,231.5,226.5,226.5,26852737,38371074.75
1526605200,225.5,227.5,223.5,223.5,27664541,38159202.35
1526864400,225,230,225,229,16127815,32542988.75
1526950800,230,233.5,229,229,22355097,30110244.85
1527037200,231.5,231.5,228.5,228.5,23062899,29214995.2
1527123600,229.5,230,228.5,229,12996610,27526270.2
1527210000,228.5,229.5,228,228.5,15971294,25923657.05
1527469200,229.5,230,226.5,227,16373270,25033597.6
1527555600,226.5,226.5,223.5,225,23764776,24796796.95
1527642000,224,224,220.5,221,49163788,25346589.25
1527728400,221.5,224,220.5,224,96069458,28565525.6
1527814800,224.5,226.5,224,224,27617994,28585989.2
1528074000,227.5,229,227,229,25959480,28720525.25
1528160400,230,230,226.5,229,26534884,28031031.3
1528246800,229,230,227,230,24767441,27580456.65
1528333200,231,231.5,228,230,24958266,27451851.1
1528419600,229,229,226,227,23548851,27094598.15
1528678800,226.5,227,225,226,21696933,27183372.95
1528765200,225,229,224,229,29501260,27469847.5
1528851600,229,232,228,232,28944970,28196618.2
1528938000,230,230,226.5,226.5,33408041,28524383.4
1529024400,225,231,224,231,48059679,29544140.3
1529370000,225.5,226,224,225,56889624,31582230.75
1529456400,224.5,227.5,223.5,226,40708701,32499910.95
1529542800,227.5,228,226,226.5,31242557,32908893.85
1529629200,224.5,227.5,224,227.5,43581409,34438133.8
1529888400,220,220.5,218,218,45025211,35890829.65
1529974800,215.5,216,212.5,214.5,38446346,36994483.45
1530061200,216,216,212.5,213,39888414,37800665.35
1530147600,211,214.5,210,212,37940780,37239514.95
1530234000,212,217,212,216.5,34313680,34151726.05
1530493200,218.5,219,214,214,32449442,34393298.45
1530579600,215.5,218,213.5,214.5,28323220,34511485.45
1530666000,217,217.5,215.5,216,15212295,33945356
1530752400,214,215,213,214.5,18225416,33618254.75
1530838800,217.5,217.5,215,217,29033762,33822029.55
1531098000,219.5,223,218.5,221.5,38752793,34582226.65
1531184400,223,224,222,222,20118957,34503327.85
1531270800,220,220,218,220,19854690,34020999.35
1531357200,218,222,218,220.5,23666051,33757053.4
1531443600,222.5,224.5,222.5,224.5,29716311,33572466.9
1531702800,224.5,225,223.5,223.5,15827254,31960845.65
1531789200,222.5,223.5,221,221.5,21548436,30193786.25
1531875600,223,224,222,223,39898658,30153284.1
1531962000,225.5,227,224.5,224.5,39661216,30574217.05
1532048400,235,237.5,233,237.5,97969023,33293597.75
1532307600,239,245,238.5,241,52256877,33655181.05
1532394000,240,241.5,238.5,241,27239267,33094827.1
1532480400,239,241,239,240.5,20962512,32148532
1532566800,241,242.5,239.5,241,30606388,31781812.4
1532653200,242,244.5,241,244.5,27129646,31422610.7
1532912400,244.5,245.5,244,245.5,22803730,30940325.1
1532998800,243.5,246,242,246,27059442,30877136.2
1533085200,247,248,246.5,248,29136161,31573329.5
1533171600,249,249.5,243.5,244.5,22402110,31782164.2
1533258000,246,248,245,247,24719097,31566430.95
1533517200,245,247,244,245.5,22364568,30747019.7
1533603600,245,245.5,241.5,241.5,23992418,30940692.75
1533690000,245,247.5,244.5,247.5,24382432,31167079.85
1533776400,247,248,246,247,15128655,30740210.05
1533862800,246.5,247,244.5,245,15890492,30048919.1
1534122000,241.5,243,239,240.5,17881194,30151616.1
1534208400,245,245,242.5,243.5,17358913,29942139.95
1534294800,244.5,244.5,239.5,241.5,18473321,28870873.1
1534381200,238,241.5,238,239,19155966,27845610.6
1534467600,239.5,241,239,239.5,18324474,23863383.15
1534726800,239.5,240,238,239.5,16960437,22098561.15
1534813200,239,241,238.5,241,12014127,21337304.15
1534899600,241.5,242.5,240.5,242,12614240,20919890.55
1534986000,243,244.5,243,244.5,14839240,20131533.15
1535072400,245.5,246,243,243.5,14355943,19492848
1535331600,246,246.5,244.5,245,15186299,19111976.45
1535418000,248.5,250,248,249.5,36792531,19598630.9
1535504400,253.5,259,253.5,259,56993182,20991481.95
1535590800,264.5,268,262.5,263.5,48957808,22319266.85
1535677200,257.5,259,254,256,69069506,24536787.3
1535936400,259,260,256.5,257,26756905,24756404.15
1536022800,258.5,259.5,255.5,257.5,34304615,25272014
1536109200,260,264.5,259,264,44864459,26296115.35
1536195600,268,268,261,261,35698488,27324607
1536282000,263,264,260.5,264,38663728,28463268.8
1536541200,266.5,266.5,262.5,264.5,41735795,29655998.85
1536627600,263,263.5,258,260,34350276,30505567
1536714000,261,262,258,260.5,37885965,31476199.2
1536800400,260,260,253.5,255,37576180,32397209.9
1536886800,257,261.5,257,261,37903219,33376147.15
1537146000,262.5,262.5,257,258,24765758,33766413.2
1537232400,256.5,257,254,254.5,33960152,34863714.45
1537318800,258,260,257,258,59227711,37194388
1537405200,261.5,261.5,257.5,260,29649071,37934879.55
1537491600,261.5,261.5,258,261.5,35012974,38967731.1
1537837200,261.5,264,260.5,263.5,24397062,39428269.25
1537923600,263,263.5,261,263.5,24859115,38831598.45
1538010000,264,266,262,265,38495371,37906707.9
1538096400,266,266,260,262.5,39626486,37440141.8
1538355600,262,264,261,263,22274380,35100385.5
1538442000,262,263,257,257.5,38391491,35682114.8
1538528400,257.5,260,257,260,25228536,35228310.85
1538614800,257,257.5,254,254,36408727,34805524.25
1538701200,250,253,248.5,250,40204660,35030832.85
1538960400,245.5,246.5,241,243.5,50938958,35644594.35
1539046800,243.5,245,242,244,28905345,35003071.85
1539219600,233.5,233.5,227,227.5,94589657,38015040.9
1539306000,231,237,229,237,47175769,38479531.1
1539565200,234,234,230.5,230.5,42327280,38717086.1
1539651600,229.5,237,229,237,37844077,38714129
1539738000,241.5,243,238,238.5,42542858,39602984
1539824400,238,239,235.5,236.5,25699430,39189947.9
1539910800,231,236.5,230,236,28358460,37646485.35
1540170000,232.5,238,231.5,237,29275777,37627820.65
1540256400,232,234,230,230,32827745,37518559.2
1540342800,230,231,227,229.5,44321950,38514803.6
1540429200,220.5,222,219.5,219.5,75524118,41048053.75
1540515600,223,224,217,221,38439644,41045267.4
1540774800,223,224,221,222.5,18463792,39987132.7
1540861200,221,225,220.5,223,28888931,40317860.25
1540947600,228,234,228,234,57373201,41266945.75
1541034000,236,237,233,235.5,42017797,42106408.8
1541120400,236.5,236.5,233.5,236.5,30783361,41825140.5
1541379600,233,235.5,232,235,25463065,41088060.75
1541466000,234,235.5,232.5,234.5,30522176,40067221.65
1541552400,233,236,232.5,234,34443652,40344137
1541638800,237.5,237.5,236,236.5,24748146,36852061.45
1541725200,234.5,234.5,231,231,23242081,35655377.05
1541984400,230,234.5,230,231.5,23238445,34700935.3
1542070800,224.5,228,224.5,227.5,36123127,34614887.8
1542157200,230,231,228.5,228.5,20034279,33489458.85
1542243600,229.5,232,228.5,231,22079228,33308448.75
1542330000,229,229,225,226,46766909,34228871.2
1542589200,225,225,221,222,48966754,35213420.05
1542675600,219,220.5,218,218,41633756,35653720.6
1542762000,214.5,220,214,219,35303343,35202790.25
1542848400,221.5,222,219,219,21980610,32525614.85
1542934800,220.5,220.5,217,218.5,14993334,31353299.35
1543194000,219,224,218.5,223,30626804,31961449.95
1543280400,220,224.5,219,224,26598349,31846920.85
1543366800,222.5,227,222,226.5,24467026,30201612.1
1543453200,231.5,231.5,229,229,44411207,30321282.6
1543539600,229.5,231,225.5,225.5,55896957,31576962.4
1543798800,231,235,231,235,45364986,32572058.45
1543885200,233,234.5,231,234,39758162,33033857.75
1543971600,226.5,227.5,225,226,42855576,33454453.95
1544058000,220,222,219.5,220,40181112,34226102.25
1544144400,222.5,223.5,220.5,221,25077568,34317876.6
1544403600,219.5,220,218.5,219,19447461,34128327.4
1544490000,220,223,219,222.5,27395220,33691932.05
1544576400,223.5,227,222.5,226.5,26479846,34014210.4
1544662800,227,227.5,225,226,32105141,34515506.05
1544749200,223,223.5,220.5,222.5,38661159,34110218.55
1545008400,221,225,220,223.5,18964952,32610128.45
1545094800,221,223,220.5,222.5,30210541,32038967.7
1545181200,222,225.5,222,225.5,23415082,31444554.65
1545267600,221,222.5,221,221,35112116,32101129.95
1545354000,219,224,219,223.5,43529532,33527939.85
1545613200,221.5,221.5,219.5,220,22976100,33145404.65
1545699600,215.5,218,215,217.5,19402777,32785626.05
1545786000,218.5,219.5,216,216.5,16463259,32385437.7
1545872400,222,224,220.5,223,21491484,31239451.55
1545958800,223.5,225.5,222.5,225.5,29456773,29917442.35
1546390800,226.5,226.5,219,219.5,32900482,29294217.15
1546477200,214,218,214,215.5,34087620,29010690.05
1546563600,211.5,211.5,206.5,208,65943521,30165087.3
1546822800,212,214,211,213,35442176,29928140.5
1546909200,212,212.5,210,211,22694481,29808986.15
1546995600,212,216.5,211,215.5,46295446,31151385.4
1547082000,216,216.5,214.5,216,20754593,30819354.05
1547168400,219,220.5,218,220.5,28102288,30900476.15
1547427600,218.5,220,217,218.5,17612296,30175833.9
1547514000,216.5,221,215.5,221,38882923,30186922.1
1547600400,218.5,220,217.5,217.5,28978282,30687588.6
1547686800,218,221,218,220.5,21163986,30235260.85
1547773200,219,220,217.5,218.5,49627569,31545885.2
1548032400,220,223,220,221,29384866,31259522.7
1548118800,220,223,219,223,28926483,30529370.25
1548205200,221.5,222,220,220.5,16671213,30214125.9
1548291600,222.5,222.5,220.5,222.5,26417924,30564883.25
1548378000,226.5,227,225,226,46692764,32076358.5
1548637200,229.5,229.5,228,229,26026257,32303097.15
1548723600,222.5,225,222,222.5,41122520,32886384.5
1548810000,220.5,221.5,220,221,44755945,33479157.65
1549846800,228,229,226.5,228,78307106,35690131.95
1549933200,230,230,229,230,29406670,33863289.4
1550019600,232,232,228.5,229,28634925,33522926.85
1550106000,229.5,230,226,227,23647751,33570590.35
1550192400,229,229,226.5,227,22369799,32374308
1550451600,229,230.5,228.5,230,16978916,32185524.15
1550538000,230,230.5,229,229,16577023,31609260.9
1550624400,231.5,234.5,231,234.5,30479710,32252631.6
1550710800,235.5,236.5,234.5,236.5,33764489,31996709.9
